uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,metadata.files.roadmap,metadata.files.authors,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,commit_stats
329999096,NationalSecurityAgency/qgis-datetimetools-plugin,NationalSecurityAgency,"QGIS conversion tools to display the local date, time, time zone, convert between UNIX time (Epoch), Julian dates, ISO8601, calculate the difference between two dates, select a location and time zone by clicking on the map and display the closet location and sun statistics.",False,False,2024-01-18T16:03:35.000Z,44721,16,0,8,9,master,2024-01-18T18:37:23.093Z,,"['date', 'dawn', 'dusk', 'noon', 'qgis', 'sun', 'time', 'timezone']",,,Python,True,,,,,gpl-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2021-01-15T19:04:59.000Z,2024-01-18T18:37:23.093Z,2023-02-19T19:15:55.116Z,9cf993c1-cc39-4013-899b-fb22135dc67e,https://github.com/NationalSecurityAgency/qgis-datetimetools-plugin,[],10.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-datetimetools-plugin,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-datetimetools-plugin/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-datetimetools-plugin/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-datetimetools-plugin/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/qgis-datetimetools-plugin/tar.gz/refs/heads/master,readme.md,,,,LICENSE,,,,,,,,,,,,,,,,
734551026,NationalSecurityAgency/qgis-cotraveler-plugin,NationalSecurityAgency,,False,False,2024-01-18T13:24:28.000Z,385,0,0,1,5,main,2024-01-18T16:22:05.990Z,,[],,,Python,True,,,,,gpl-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2023-12-22T01:29:40.000Z,2024-01-03T18:41:19.000Z,2024-01-03T19:45:58.544Z,13dc7f1d-3181-4209-ba74-a20b0d6c1f3c,https://github.com/NationalSecurityAgency/qgis-cotraveler-plugin,['nationalsecurityagency/qgis-cotraveler-plugin'],1.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-cotraveler-plugin,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-cotraveler-plugin/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-cotraveler-plugin/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-cotraveler-plugin/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/qgis-cotraveler-plugin/tar.gz/refs/heads/main,readme.md,,,,LICENSE,,,,,,,,,,,,,,,,
492392986,NationalSecurityAgency/datawave-spring-boot-starter-query-metric,NationalSecurityAgency,,False,False,2024-01-17T19:46:55.000Z,63,2,0,0,7,main,2024-01-18T03:31:18.578Z,,[],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2022-05-15T05:09:23.000Z,2023-07-20T21:37:07.000Z,2023-02-19T08:00:58.398Z,7065d363-62e7-4823-a337-023923c4b0eb,https://github.com/NationalSecurityAgency/datawave-spring-boot-starter-query-metric,[],4.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query-metric,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query-metric/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query-metric/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query-metric/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-spring-boot-starter-query-metric/tar.gz/refs/heads/main,,,,,LICENSE,,,,,,,,,,,,,,,,
341993258,NationalSecurityAgency/datawave-query-metric-service,NationalSecurityAgency,,False,False,2024-01-17T20:03:54.000Z,945,6,6,12,8,main,2024-01-18T03:31:04.724Z,,[],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2021-02-24T18:17:03.000Z,2023-12-25T02:50:21.000Z,2023-02-18T11:47:21.921Z,9e5dbacd-ff7e-42ea-a5a9-ef212cfa5381,https://github.com/NationalSecurityAgency/datawave-query-metric-service,[],64.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-metric-service,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-metric-service/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-metric-service/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-metric-service/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-query-metric-service/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
213710880,NationalSecurityAgency/datawave-config-service,NationalSecurityAgency,,False,False,2024-01-17T19:44:47.000Z,48,3,1,10,9,main,2024-01-18T03:30:23.117Z,,['hacktoberfest'],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2019-10-08T17:42:31.000Z,2023-07-20T21:49:31.000Z,2023-01-20T03:04:06.769Z,53277d03-db45-408a-834a-a59f07ba4aa3,https://github.com/NationalSecurityAgency/datawave-config-service,[],9.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-config-service,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-config-service/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-config-service/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-config-service/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-config-service/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
60373386,NationalSecurityAgency/qgis-shapetools-plugin,NationalSecurityAgency,"Shape Tools creates geodesic shapes and includes a number of geodesic tools for QGIS including the XY to Line tool, geodesic densify tool, geodesic line break, geodesic measure tool, geodesic measurement layer, geodesic scale, rotate and translate tool, and digitize points at an azimuth & distance tools.",False,False,2024-01-17T17:15:45.000Z,4299,147,0,72,31,master,2024-01-18T01:00:12.343Z,,"['arc', 'azimuth', 'bearing', 'decimate', 'donut', 'ellipse', 'geodesic', 'pie', 'polyfoil', 'polygon', 'qgis', 'rose', 'xytoline']",,,Python,True,,,,,gpl-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2016-06-03T19:43:25.000Z,2024-01-03T20:19:49.000Z,2023-01-20T07:15:43.509Z,27c4ba5e-8b94-4480-a21e-70f1f26f2cae,https://github.com/NationalSecurityAgency/qgis-shapetools-plugin,[],32.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-shapetools-plugin,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-shapetools-plugin/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-shapetools-plugin/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-shapetools-plugin/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/qgis-shapetools-plugin/tar.gz/refs/heads/master,readme.md,,,,LICENSE,,,,,,,,,,,,,,,,
145171161,NationalSecurityAgency/MADCert,NationalSecurityAgency,"Create root and intermediate Certificate Authorities, issue user and server certificates, etc. for testing purposes.",False,False,2022-07-05T15:21:58.000Z,124,90,0,37,10,main,2024-01-18T00:09:40.572Z,,[],,,JavaScript,True,,,,,other,,git,True,https://github.com/NationalSecurityAgency.png,2018-08-17T22:18:15.000Z,2024-01-18T00:09:40.573Z,2022-07-20T12:02:22.640Z,,https://github.com/NationalSecurityAgency/MADCert,[],13.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FMADCert,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FMADCert/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FMADCert/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FMADCert/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/MADCert/tar.gz/refs/heads/main,README.MD,,CONTRIBUTING_IO.md,,LICENSE.md,,,,,,,,,,,,,,,,
56099345,NationalSecurityAgency/timely,NationalSecurityAgency,Accumulo backed time series database,False,False,2024-01-17T15:50:20.000Z,60297,370,19,116,51,master,2024-01-17T23:43:28.777Z,,"['accumulo', 'hacktoberfest', 'series-database', 'time-series', 'timeseries']",,https://code.nsa.gov/timely/,CSS,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2016-04-12T21:33:37.000Z,2024-01-04T16:04:10.000Z,2024-01-11T20:53:35.668Z,,https://github.com/NationalSecurityAgency/timely,[],26.0,False,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Ftimely,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Ftimely/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Ftimely/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Ftimely/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/timely/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
242782787,NationalSecurityAgency/skills-stress-test,NationalSecurityAgency,SkillTree,False,False,2024-01-15T13:36:47.000Z,363,19,1,12,7,master,2024-01-15T17:43:15.270Z,,[],,https://skilltreeplatform.dev,Groovy,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2020-02-24T16:15:40.000Z,2023-12-25T09:17:36.000Z,2023-12-08T20:44:44.892Z,,https://github.com/NationalSecurityAgency/skills-stress-test,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-stress-test,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-stress-test/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-stress-test/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-stress-test/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/skills-stress-test/tar.gz/refs/heads/master,README.md,,CONTRIBUTING_IO.md,,LICENSE.txt,,,,,,,,,,,,,,,,
34736869,NationalSecurityAgency/SIMP,NationalSecurityAgency,A system automation and configuration management stack targeted toward operational flexibility and policy compliance.,True,False,2019-11-05T22:27:13.000Z,71,1335,0,299,284,master,2024-01-14T15:05:44.155Z,,[],,https://simp-project.com,Ruby,False,,,,,other,,git,True,https://github.com/NationalSecurityAgency.png,2015-04-28T14:52:42.000Z,2023-12-29T23:46:06.000Z,2022-07-28T23:39:05.444Z,,https://github.com/NationalSecurityAgency/SIMP,[],23.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FSIMP,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FSIMP/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FSIMP/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2FSIMP/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/SIMP/tar.gz/refs/heads/master,README.rst,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,
213710874,NationalSecurityAgency/datawave-common-utils,NationalSecurityAgency,,False,False,2024-01-11T14:47:00.000Z,83,2,6,12,9,main,2024-01-11T21:23:45.011Z,,['hacktoberfest'],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2019-10-08T17:42:30.000Z,2023-07-20T21:49:54.000Z,2023-02-02T20:01:47.917Z,344c6ed6-1fa1-47aa-991c-3161fe2ac20c,https://github.com/NationalSecurityAgency/datawave-common-utils,[],3.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-common-utils,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-common-utils/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-common-utils/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-common-utils/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-common-utils/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
64151115,NationalSecurityAgency/lemongraph,NationalSecurityAgency,Log-based transactional graph engine,False,False,2024-01-09T18:35:35.000Z,410,1129,6,156,97,master,2024-01-09T20:03:39.666Z,,[],,,Python,True,,,,,other,,git,True,https://github.com/NationalSecurityAgency.png,2016-07-25T16:37:44.000Z,2024-01-05T20:21:39.000Z,2024-01-09T19:53:33.158Z,6657ccc2-cc96-4fb5-b8aa-223ec861f99e,https://github.com/NationalSecurityAgency/lemongraph,[],30.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Flemongraph,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Flemongraph/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Flemongraph/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Flemongraph/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/lemongraph/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
729329499,NationalSecurityAgency/datawave-stack-docker-images,NationalSecurityAgency,,False,False,2023-12-26T12:02:28.000Z,24,0,0,0,3,main,2023-12-27T13:05:59.021Z,,[],,,Shell,True,,,,,,,git,True,https://github.com/NationalSecurityAgency.png,2023-12-08T23:12:31.000Z,2023-12-11T18:22:03.000Z,2023-12-26T13:08:58.082Z,,https://github.com/NationalSecurityAgency/datawave-stack-docker-images,['nationalsecurityagency/datawave-stack-docker-images'],3.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-stack-docker-images,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-stack-docker-images/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-stack-docker-images/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-stack-docker-images/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-stack-docker-images/tar.gz/refs/heads/main,,,,,,,,,,,,,,,,,,,,,
492392994,NationalSecurityAgency/datawave-query-service,NationalSecurityAgency,,False,False,2023-12-23T15:59:20.000Z,1344,1,0,1,5,main,2023-12-23T17:37:01.788Z,,[],,,,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2022-05-15T05:09:25.000Z,2023-07-20T21:52:12.000Z,2023-01-30T17:30:54.804Z,61a01895-0240-42eb-b5a6-33fe5d3ad067,https://github.com/NationalSecurityAgency/datawave-query-service,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-service,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-service/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-service/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-service/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-query-service/tar.gz/refs/heads/main,,,,,LICENSE,,,,,,,,,,,,,,,,
492392750,NationalSecurityAgency/datawave-spring-boot-starter-query,NationalSecurityAgency,,False,False,2023-12-23T15:58:43.000Z,521,1,0,1,5,main,2023-12-23T17:36:53.344Z,,[],,,,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2022-05-15T05:07:47.000Z,2023-07-20T21:37:29.000Z,2023-02-15T10:31:55.317Z,fc115373-ced3-4e0b-abc8-4207e5b0a98e,https://github.com/NationalSecurityAgency/datawave-spring-boot-starter-query,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-spring-boot-starter-query/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-spring-boot-starter-query/tar.gz/refs/heads/main,,,,,LICENSE,,,,,,,,,,,,,,,,
238559784,NationalSecurityAgency/qgis-mgrs-plugin,NationalSecurityAgency,QGIS Tools to capture and zoom to MGRS coordinates.,False,False,2023-12-15T14:54:59.000Z,332,13,1,11,6,master,2023-12-16T14:33:24.780Z,,"['coordinates', 'mgrs', 'qgis', 'snapshot', 'zoom']",,,Python,True,,,,,gpl-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2020-02-05T22:17:59.000Z,2023-12-20T15:38:14.291Z,2023-02-19T19:31:07.479Z,2a4afa77-d6ee-4ee5-bd18-43c782f7278a,https://github.com/NationalSecurityAgency/qgis-mgrs-plugin,[],4.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-mgrs-plugin,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-mgrs-plugin/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-mgrs-plugin/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fqgis-mgrs-plugin/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/qgis-mgrs-plugin/tar.gz/refs/heads/master,readme.md,,,,LICENSE,,,,,,,,,,,,,,,,
223469083,NationalSecurityAgency/kmyth,NationalSecurityAgency,,False,False,2023-12-16T13:07:13.000Z,2681,67,2,49,12,main,2023-12-16T14:27:40.056Z,,[],,,C,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2019-11-22T19:09:16.000Z,2023-12-06T02:23:39.000Z,2023-11-26T10:41:15.585Z,,https://github.com/NationalSecurityAgency/kmyth,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fkmyth,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fkmyth/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fkmyth/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fkmyth/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/kmyth/tar.gz/refs/heads/main,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,
242782094,NationalSecurityAgency/skills-client-examples,NationalSecurityAgency,SkillTree skills-client-examples,False,False,2023-12-15T18:09:50.000Z,700,27,1,16,7,master,2023-12-15T20:09:12.579Z,,[],,https://skilltreeplatform.dev,Java,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2020-02-24T16:12:35.000Z,2023-12-13T00:51:41.000Z,2023-12-15T19:39:28.953Z,,https://github.com/NationalSecurityAgency/skills-client-examples,[],7.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-client-examples,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-client-examples/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-client-examples/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fskills-client-examples/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/skills-client-examples/tar.gz/refs/heads/master,README.md,,CONTRIBUTING_IO.md,,LICENSE.txt,,,,,,,,,,,,,,,,
492392999,NationalSecurityAgency/datawave-query-executor-service,NationalSecurityAgency,,False,False,2023-12-13T17:57:10.000Z,390,1,0,0,5,main,2023-12-13T19:23:05.927Z,,[],,,,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2022-05-15T05:09:26.000Z,2023-07-20T21:22:22.000Z,2023-02-15T10:31:57.833Z,b8c9b7ba-0bee-4331-b1e6-976724867fe5,https://github.com/NationalSecurityAgency/datawave-query-executor-service,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-executor-service,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-executor-service/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-executor-service/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-query-executor-service/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-query-executor-service/tar.gz/refs/heads/main,,,,,LICENSE,,,,,,,,,,,,,,,,
213710855,NationalSecurityAgency/datawave-audit-service,NationalSecurityAgency,,False,False,2023-12-11T19:01:12.000Z,371,4,2,12,11,main,2023-12-11T20:23:46.607Z,,['hacktoberfest'],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2019-10-08T17:42:25.000Z,2023-07-20T21:36:22.000Z,2023-02-18T11:48:15.428Z,c796dc84-6b09-4f6d-9e0a-86e898d11b1d,https://github.com/NationalSecurityAgency/datawave-audit-service,[],30.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-audit-service,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-audit-service/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-audit-service/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fdatawave-audit-service/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/datawave-audit-service/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
179133447,NationalSecurityAgency/ghidra-data,NationalSecurityAgency,Supporting Data Archives for Ghidra,False,False,2023-12-04T13:04:46.000Z,294961,156,1,89,30,main,2023-12-04T14:26:06.937Z,,[],,https://www.nsa.gov/ghidra,,False,,,,,apache-2.0,,git,True,https://github.com/NationalSecurityAgency.png,2019-04-02T18:11:53.000Z,2023-12-04T14:26:07.778Z,2023-12-04T14:36:07.683Z,,https://github.com/NationalSecurityAgency/ghidra-data,[],19.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fghidra-data,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fghidra-data/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fghidra-data/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/NationalSecurityAgency%2Fghidra-data/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/NationalSecurityAgency,https://codeload.github.com/NationalSecurityAgency/ghidra-data/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,
