uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,metadata.files.roadmap,metadata.files.authors,metadata.funding.github,metadata.funding.open_collective,commit_stats,metadata.funding.patreon,metadata.funding.ko_fi,metadata.funding.tidelift,metadata.funding.community_bridge,metadata.funding.liberapay,metadata.funding.issuehunt,metadata.funding.otechie,metadata.funding.custom
77260759,airbnb/bossbat,airbnb,"Stupid simple distributed job scheduling in node, backed by redis.",False,False,2023-03-04T02:04:23.000Z,71,117,1,21,5,master,2024-01-14T22:14:36.910Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-12-24T02:10:02.000Z,2023-10-08T03:13:37.000Z,2023-09-24T15:25:44.007Z,,https://github.com/airbnb/bossbat,['kesne/bossman'],4,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbossbat,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbossbat/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbossbat/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbossbat/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/bossbat/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,47.0,4.0,11.75,0.12765957446808507,1352bc8d783fae8b9703c82f7a7be2414f0cd57f,,,,,,,,,,,,,
190083192,airbnb/eslint-plugin-miniprogram,airbnb,,False,False,2023-10-18T22:52:29.000Z,760,33,1,12,12,master,2024-01-14T22:03:20.025Z,,[],,,TypeScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2019-06-03T21:14:20.000Z,2023-05-29T21:56:46.000Z,2023-09-24T15:25:47.541Z,,https://github.com/airbnb/eslint-plugin-miniprogram,[],10,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-miniprogram,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-miniprogram/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-miniprogram/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-miniprogram/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/eslint-plugin-miniprogram/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,57.0,6.0,9.5,0.4736842105263158,9fef46c7b43305cc008dac0f053c8a8a53d3d905,,,,,,,,,,,,,
136983633,airbnb/pool-hall,airbnb,,False,False,2023-03-04T01:18:36.000Z,24,26,2,8,18,master,2024-01-14T21:34:30.712Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2018-06-11T21:36:56.000Z,2024-01-14T21:34:30.713Z,2023-09-24T15:21:55.539Z,,https://github.com/airbnb/pool-hall,[],2,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpool-hall,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpool-hall/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpool-hall/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpool-hall/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/pool-hall/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,12.0,3.0,4.0,0.5,19a51c50f3f1cad1d54c9b9fd6d0cf678e1c0068,,,,,,,,,,,,,
60133600,airbnb/hypernova-node,airbnb,node.js client for Hypernova,True,False,2023-10-09T19:20:08.000Z,82,73,9,26,11,master,2024-01-14T21:08:15.270Z,,[],,https://github.com/airbnb/hypernova,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-06-01T00:45:14.000Z,2023-10-09T19:22:10.000Z,2023-02-19T19:01:23.456Z,,https://github.com/airbnb/hypernova-node,[],5,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-node,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-node/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-node/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-node/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/hypernova-node/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,31.0,4.0,7.75,0.3548387096774194,6e6efefc9b94ce56bad1ab9a0a5a97dfe9688041,,,,,,,,,,,,,
203676006,airbnb/nimbus,airbnb,Centralized CLI for JavaScript and TypeScript developer tools.,False,False,2023-03-04T02:27:24.000Z,3562,116,12,16,10,master,2024-01-14T20:23:06.599Z,,"['babel', 'beemo', 'developer-tools', 'eslint', 'jest', 'nimbus', 'prettier', 'webpack']",,,TypeScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2019-08-21T22:56:18.000Z,2023-04-09T09:24:18.000Z,2023-01-31T09:00:56.656Z,,https://github.com/airbnb/nimbus,[],171,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnimbus,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnimbus/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnimbus/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnimbus/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/nimbus/tar.gz/refs/heads/master,README.md,CHANGELOG.md,.github/CONTRIBUTING.md,,LICENSE,,,,,.github/CODEOWNERS,,,,122.0,8.0,15.25,0.38524590163934425,b9b8e9ed7705ca75757333c66abaaea01c36749b,,,,,,,,,,,,,
171771643,airbnb/lunar,airbnb,🌗 React toolkit and design language for Airbnb open source and internal projects.,False,False,2023-10-27T11:58:21.000Z,44215,460,18,78,19,master,2024-01-14T19:28:41.200Z,,[],,,TypeScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2019-02-21T00:34:27.000Z,2023-12-19T23:02:52.000Z,2024-01-14T15:26:33.202Z,0826f1a6-64ce-4719-9b68-1431fbca311e,https://github.com/airbnb/lunar,[],491,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flunar,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flunar/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flunar/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flunar/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/lunar/tar.gz/refs/heads/master,README.md,,.github/CONTRIBUTING.md,,LICENSE,,,,,.github/CODEOWNERS,,,,655.0,36.0,18.194444444444443,0.5984732824427481,d1f1ea5c9ac813948049152efee007ad2a24b36f,,,,,,,,,,,,,
265662387,airbnb/goji-js,airbnb,React ❤️ Mini Program,False,False,2024-01-09T21:06:33.000Z,6454,214,12,28,15,main,2024-01-14T14:57:33.741Z,,"['miniapp', 'react', 'wechat-mini-program']",,https://goji.js.org,TypeScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2020-05-20T19:06:19.000Z,2024-01-01T11:43:39.000Z,2023-09-24T15:25:47.480Z,,https://github.com/airbnb/goji-js,[],31,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgoji-js,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgoji-js/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgoji-js/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgoji-js/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/goji-js/tar.gz/refs/heads/main,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,234.0,9.0,26.0,0.20512820512820518,f1cf09ba8e894223e165797999d3f42a3a11e4c6,,,,,,,,,,,,,
257758318,airbnb/Showkase,airbnb,"🔦 Showkase is an annotation-processor based Android library that helps you organize, discover, search and visualize Jetpack Compose UI elements",False,False,2024-01-11T21:01:48.000Z,120901,1992,45,100,33,master,2024-01-14T08:15:02.314Z,,"['android', 'android-library', 'annotation-processor', 'design-systems', 'jetpack-android', 'jetpack-compose', 'reusable-components', 'ui-components']",,https://medium.com/airbnb-engineering/introducing-showkase-a-library-to-organize-discover-and-visualize-your-jetpack-compose-elements-d5c34ef01095,Kotlin,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2020-04-22T01:25:24.000Z,2024-01-13T21:26:42.000Z,2024-01-12T01:26:28.157Z,,https://github.com/airbnb/Showkase,['vinaygaba/showcase'],32,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FShowkase,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FShowkase/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FShowkase/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FShowkase/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/Showkase/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,290.0,30.0,9.666666666666666,0.20344827586206893,8d9e120e5f4c1b34e3824fd07de9699876277639,,,,,,,,,,,,,
114683464,airbnb/paris,airbnb,Define and apply styles to Android views programmatically,False,False,2023-05-25T02:03:11.000Z,28165,1894,56,91,25,master,2024-01-14T08:14:55.946Z,,"['android', 'android-ui', 'design-systems', 'kotlin', 'styles']",,,Kotlin,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2017-12-18T20:13:09.000Z,2024-01-06T19:08:15.000Z,2022-07-12T15:30:55.211Z,e3c3700f-ae82-4451-9e48-1bdac49edf5f,https://github.com/airbnb/paris,[],14,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fparis,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fparis/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fparis/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fparis/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/paris/tar.gz/refs/heads/master,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE,CODE_OF_CONDUCT.md,,,,,,,,433.0,21.0,20.61904761904762,0.17090069284064668,d8b5edbc56253bcdd0d0c57930d2e91113dd0f37,,,,,,,,,,,,,
125371910,airbnb/node-memwatch,airbnb,"A NodeJS library to keep an eye on your memory usage, and discover and isolate leaks.",False,True,2023-08-29T13:48:25.000Z,95,271,3,38,19,master,2024-01-14T05:22:52.805Z,,[],,,C++,False,,,,marcominetti/node-memwatch,,,git,True,https://github.com/airbnb.png,2018-03-15T13:32:57.000Z,2024-01-13T03:05:59.000Z,,,https://github.com/airbnb/node-memwatch,[],12,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnode-memwatch,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnode-memwatch/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnode-memwatch/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fnode-memwatch/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/node-memwatch/tar.gz/refs/heads/master,README.md,ChangeLog,,,,,,,,,,,,111.0,21.0,5.285714285714286,0.5135135135135135,216c90d5e77855d4b7bb9c39e69f1fb0303d6f1d,,,,,,,,,,,,,
60133461,airbnb/hypernova-ruby,airbnb,Ruby client for Hypernova.,True,False,2023-10-09T13:18:27.000Z,50,141,12,65,21,master,2024-01-14T04:11:20.676Z,,[],,https://github.com/airbnb/hypernova,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-06-01T00:41:57.000Z,2023-10-09T19:21:19.000Z,2022-08-04T18:00:43.010Z,deeb8a1a-ff2f-4c0b-92a5-f95b579d9645,https://github.com/airbnb/hypernova-ruby,[],8,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-ruby,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-ruby/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-ruby/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fhypernova-ruby/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/hypernova-ruby/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,30.0,9.0,3.3333333333333335,0.5333333333333333,ce2497003566bf2837a30ee6bffac700538ffbdc,,,,,,,,,,,,,
82863327,airbnb/omniduct,airbnb,"A toolkit providing a uniform interface for connecting to and extracting data from a wide variety of (potentially remote) data stores (including HDFS, Hive, Presto, MySQL, etc).",False,False,2023-11-01T22:15:39.000Z,543,248,14,53,29,main,2024-01-14T03:51:50.526Z,,[],,,Python,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-02-22T23:35:26.000Z,2023-11-14T22:56:23.000Z,2023-09-24T15:25:46.304Z,,https://github.com/airbnb/omniduct,[],73,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fomniduct,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fomniduct/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fomniduct/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fomniduct/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/omniduct/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,344.0,15.0,22.933333333333334,0.6366279069767442,a91ebed6fd6f0f1319d20c5b19d89543897296b7,,,,,,,,,,,,,
400388149,airbnb/ottr,airbnb,Serverless Public Key Infrastructure Framework,False,False,2022-05-02T16:29:04.000Z,1716,264,4,32,9,main,2024-01-14T03:43:38.939Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2021-08-27T04:31:11.000Z,2024-01-12T17:59:46.000Z,2022-08-09T23:10:34.141Z,,https://github.com/airbnb/ottr,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fottr,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fottr/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fottr/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fottr/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/ottr/tar.gz/refs/heads/main,README.md,,.github/CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
66879796,airbnb/react-with-styles-interface-aphrodite,airbnb,Interface to use react-with-styles with Aphrodite,False,False,2023-03-04T01:53:59.000Z,148,54,10,23,25,master,2024-01-13T21:56:21.022Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-08-29T20:53:34.000Z,2022-09-06T08:18:20.000Z,2023-09-24T15:25:47.960Z,,https://github.com/airbnb/react-with-styles-interface-aphrodite,[],18,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-aphrodite,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-aphrodite/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-aphrodite/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-with-styles-interface-aphrodite/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-with-styles-interface-aphrodite/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,81.0,11.0,7.363636363636363,0.7777777777777778,db62377a58e09ee008c1a164303b1453dbda2152,,,,,,,,,,,,,
52999284,airbnb/reair,airbnb,ReAir is a collection of easy-to-use tools for replicating tables and partitions between Hive data warehouses.,True,False,2019-02-27T02:46:43.000Z,962,278,10,102,38,master,2024-01-13T18:03:27.777Z,,[],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2016-03-02T21:55:09.000Z,2024-01-10T02:54:50.000Z,2022-08-23T04:00:24.712Z,,https://github.com/airbnb/reair,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freair,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freair/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freair/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freair/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/reair/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,,,,,,,,,,,,
587875249,airbnb/lottie-spm,airbnb,"Swift Package Manager support for Lottie, an iOS library to natively render After Effects vector animations",False,False,2024-01-12T18:51:13.000Z,93183,98,1,18,13,main,2024-01-13T18:01:41.854Z,,[],,https://airbnb.io/lottie/,Swift,False,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2023-01-11T19:45:24.000Z,2024-01-13T18:01:41.854Z,2023-09-24T15:25:46.805Z,,https://github.com/airbnb/lottie-spm,[],10,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flottie-spm,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flottie-spm/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flottie-spm/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flottie-spm/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/lottie-spm/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,14.0,1.0,14.0,0.0,3094834a82a75dae679fbe593f08bf1b168c2afe,,,,,,,,,,,,,
97053386,airbnb/binaryalert,airbnb,"BinaryAlert: Serverless, Real-time & Retroactive Malware Detection.",False,False,2023-12-12T18:28:30.000Z,39874,1371,45,201,74,master,2024-01-13T16:36:34.834Z,,"['aws', 'lambda', 'malware-detection', 'security', 'serverless', 'terraform', 'yara']",,https://binaryalert.io,Python,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2017-07-12T21:27:13.000Z,2024-01-10T08:14:26.000Z,2024-01-13T10:11:57.583Z,93f8da5d-1f42-4d4c-b2ed-bf05c6e63c72,https://github.com/airbnb/binaryalert,[],5,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbinaryalert,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbinaryalert/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbinaryalert/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbinaryalert/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/binaryalert/tar.gz/refs/heads/master,README.rst,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
134007884,airbnb/react-component-variations-consumer-enzyme,airbnb,enzyme consumer for react-component-variations,False,False,2023-03-04T01:24:51.000Z,13,2,0,8,21,master,2024-01-13T11:32:56.651Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2018-05-18T21:59:15.000Z,2021-08-23T16:58:07.000Z,2023-09-24T15:21:56.358Z,,https://github.com/airbnb/react-component-variations-consumer-enzyme,[],2,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations-consumer-enzyme,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations-consumer-enzyme/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations-consumer-enzyme/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations-consumer-enzyme/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-component-variations-consumer-enzyme/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,11.0,1.0,11.0,0.0,4c3a294f5e5d341d6e1deb74df164a4ff43ef3e5,,,,,,,,,,,,,
6068896,airbnb/backbone.baseview,airbnb,DEPRECATED: A simple base view class for Backbone.View,False,False,2012-10-04T18:06:40.000Z,106,34,0,18,12,master,2024-01-13T07:21:38.420Z,,[],,,JavaScript,False,,,,xing/wysihtml5,other,,git,True,https://github.com/airbnb.png,2012-10-04T00:29:10.000Z,2024-01-13T07:21:38.421Z,2022-09-10T06:30:58.975Z,,https://github.com/airbnb/backbone.baseview,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackbone.baseview,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackbone.baseview/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackbone.baseview/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackbone.baseview/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/backbone.baseview/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
5101926,airbnb/cloud-maker,airbnb,Building castles in the sky,False,False,2016-11-06T00:13:36.000Z,564,68,1,31,303,master,2024-01-12T12:08:40.699Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/airbnb.png,2012-07-18T21:12:21.000Z,2024-01-12T12:08:40.700Z,2022-09-02T16:11:14.684Z,,https://github.com/airbnb/cloud-maker,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fcloud-maker,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fcloud-maker/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fcloud-maker/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fcloud-maker/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/cloud-maker/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
9091011,airbnb/gem-aws-creds,airbnb,Easily manipulate and access AWS credentials,False,False,2014-02-13T00:16:43.000Z,294,10,0,12,287,master,2024-01-12T11:49:43.561Z,,[],,http://airbnb.github.io/gem-aws-creds,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2013-03-29T02:44:24.000Z,2024-01-12T11:49:43.562Z,2022-08-29T08:02:25.558Z,,https://github.com/airbnb/gem-aws-creds,[],5,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgem-aws-creds,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgem-aws-creds/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgem-aws-creds/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fgem-aws-creds/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/gem-aws-creds/tar.gz/refs/heads/master,README.md,,,,LICENSE.txt,,,,,,,,,,,,,,,,,,,,,,,,,,
5956094,airbnb/wraithdb,airbnb,,True,False,2013-03-11T07:55:11.000Z,153,5,0,9,205,master,2024-01-12T06:12:20.009Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/airbnb.png,2012-09-25T20:23:30.000Z,2024-01-12T06:12:20.010Z,2022-09-14T00:51:16.678Z,,https://github.com/airbnb/wraithdb,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fwraithdb,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fwraithdb/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fwraithdb/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fwraithdb/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/wraithdb/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
19467101,airbnb/airpal,airbnb,Web UI for PrestoDB.,True,False,2021-05-20T15:39:40.000Z,9666,2760,87,470,227,master,2024-01-12T02:39:06.263Z,,[],,http://airbnb.github.io/airpal,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2014-05-05T18:51:30.000Z,2024-01-04T15:56:44.000Z,2022-07-26T08:48:08.823Z,,https://github.com/airbnb/airpal,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fairpal,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fairpal/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fairpal/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fairpal/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/airpal/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
